Wavenumbers,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
2298.733,2.39E-05,1.01E-05,1.67E-05,4.71E-05,4.92E-05,2.84E-05,-3.40E-06,-4.09E-05,-5.44E-05,-1.86E-07,-1.72E-05,-1.40E-05,-4.43E-05,-4.77E-05,-7.62E-05,-6.80E-05
2299.215,2.28E-05,1.26E-05,1.19E-05,5.00E-05,6.34E-05,3.82E-05,1.80E-05,-2.38E-05,-4.11E-05,2.36E-05,1.38E-06,-2.83E-06,-2.68E-05,-3.01E-05,-5.88E-05,-4.80E-05
2299.697,2.04E-05,1.21E-05,7.94E-06,5.23E-05,7.86E-05,5.15E-05,4.21E-05,-3.31E-06,-2.18E-05,4.99E-05,2.50E-05,1.11E-05,-3.44E-06,-8.84E-06,-3.47E-05,-2.48E-05
2300.179,1.77E-05,8.45E-06,4.94E-06,5.23E-05,8.89E-05,6.08E-05,5.79E-05,9.00E-06,-8.26E-06,6.49E-05,3.97E-05,1.54E-05,1.14E-05,2.36E-06,-1.83E-05,-1.30E-05
2300.661,1.57E-05,2.61E-06,3.07E-06,4.93E-05,9.07E-05,6.22E-05,5.91E-05,6.13E-06,-8.42E-06,6.05E-05,3.74E-05,3.60E-06,8.70E-06,-4.26E-06,-1.85E-05,-2.07E-05
2301.144,1.49E-05,-4.79E-06,1.83E-06,4.40E-05,8.40E-05,5.60E-05,4.63E-05,-1.12E-05,-2.13E-05,3.84E-05,1.93E-05,-2.17E-05,-1.12E-05,-2.60E-05,-3.41E-05,-4.61E-05
2301.625,1.52E-05,-1.27E-05,5.23E-07,3.85E-05,7.28E-05,4.76E-05,2.69E-05,-3.45E-05,-3.82E-05,9.22E-06,-4.19E-06,-4.90E-05,-3.78E-05,-5.08E-05,-5.45E-05,-7.67E-05
2302.108,1.59E-05,-1.99E-05,-1.28E-06,3.49E-05,6.21E-05,4.33E-05,1.05E-05,-5.25E-05,-4.82E-05,-1.36E-05,-2.01E-05,-6.51E-05,-5.81E-05,-6.47E-05,-6.67E-05,-9.79E-05
2302.59,1.63E-05,-2.56E-05,-4.08E-06,3.41E-05,5.59E-05,4.68E-05,3.49E-06,-5.75E-05,-4.44E-05,-2.11E-05,-2.00E-05,-6.18E-05,-6.27E-05,-5.92E-05,-6.20E-05,-9.99E-05
2303.072,1.55E-05,-2.89E-05,-7.64E-06,3.57E-05,5.52E-05,5.68E-05,5.69E-06,-4.92E-05,-2.86E-05,-1.36E-05,-5.19E-06,-4.14E-05,-5.20E-05,-3.68E-05,-4.24E-05,-8.34E-05
2303.554,1.33E-05,-2.91E-05,-1.14E-05,3.85E-05,5.79E-05,6.82E-05,1.15E-05,-3.44E-05,-8.84E-06,5.70E-07,1.50E-05,-1.45E-05,-3.47E-05,-8.76E-06,-1.76E-05,-5.85E-05
2304.036,1.05E-05,-2.63E-05,-1.44E-05,4.12E-05,6.10E-05,7.47E-05,1.30E-05,-2.22E-05,3.89E-06,9.91E-06,2.82E-05,4.84E-06,-2.26E-05,1.04E-05,-9.43E-07,-3.91E-05
2304.518,7.99E-06,-2.05E-05,-1.53E-05,4.39E-05,6.29E-05,7.31E-05,6.22E-06,-1.89E-05,4.00E-06,7.30E-06,2.66E-05,8.13E-06,-2.28E-05,1.23E-05,1.44E-07,-3.36E-05
2305,7.15E-06,-1.25E-05,-1.33E-05,4.76E-05,6.43E-05,6.51E-05,-7.09E-06,-2.34E-05,-5.95E-06,-5.50E-06,1.22E-05,-3.68E-06,-3.33E-05,-1.49E-06,-1.21E-05,-4.09E-05
2305.482,8.96E-06,-3.26E-06,-7.90E-06,5.44E-05,6.80E-05,5.67E-05,-1.95E-05,-2.84E-05,-1.61E-05,-1.97E-05,-5.06E-06,-2.06E-05,-4.41E-05,-1.95E-05,-2.69E-05,-5.08E-05
2305.965,1.38E-05,6.05E-06,8.81E-07,6.56E-05,7.68E-05,5.45E-05,-2.32E-05,-2.54E-05,-1.54E-05,-2.43E-05,-1.29E-05,-3.05E-05,-4.34E-05,-2.80E-05,-3.14E-05,-5.11E-05
2306.447,2.13E-05,1.45E-05,1.21E-05,8.09E-05,9.12E-05,6.16E-05,-1.44E-05,-1.03E-05,1.20E-06,-1.36E-05,-4.25E-06,-2.62E-05,-2.54E-05,-1.92E-05,-1.87E-05,-3.51E-05
2306.929,3.03E-05,2.14E-05,2.42E-05,9.80E-05,1.08E-04,7.59E-05,3.73E-06,1.39E-05,2.97E-05,9.52E-06,1.88E-05,-9.93E-06,6.22E-06,4.64E-06,7.78E-06,-6.00E-06
2307.411,3.90E-05,2.63E-05,3.53E-05,1.13E-04,1.22E-04,9.10E-05,2.24E-05,3.78E-05,5.85E-05,3.42E-05,4.59E-05,7.72E-06,3.92E-05,3.14E-05,3.60E-05,2.43E-05
2307.893,4.62E-05,2.91E-05,4.38E-05,1.23E-04,1.29E-04,1.00E-04,3.29E-05,5.15E-05,7.50E-05,4.91E-05,6.47E-05,1.54E-05,6.02E-05,4.75E-05,5.23E-05,4.26E-05
2308.375,5.05E-05,2.97E-05,4.82E-05,1.24E-04,1.26E-04,9.95E-05,3.03E-05,4.92E-05,7.15E-05,4.70E-05,6.69E-05,6.10E-06,6.10E-05,4.40E-05,4.85E-05,4.10E-05
2308.857,5.13E-05,2.78E-05,4.79E-05,1.19E-04,1.13E-04,9.01E-05,1.73E-05,3.37E-05,5.03E-05,3.06E-05,5.35E-05,-1.70E-05,4.37E-05,2.26E-05,2.69E-05,2.19E-05
2309.339,4.91E-05,2.35E-05,4.33E-05,1.09E-04,9.73E-05,7.78E-05,2.37E-06,1.41E-05,2.19E-05,1.01E-05,3.32E-05,-4.25E-05,1.96E-05,-5.78E-06,-1.03E-06,-3.23E-06
2309.822,4.45E-05,1.67E-05,3.57E-05,9.74E-05,8.32E-05,6.90E-05,-4.89E-06,1.51E-06,-2.72E-07,-2.38E-06,1.74E-05,-5.71E-05,1.98E-06,-2.68E-05,-2.16E-05,-2.08E-05
2310.304,3.83E-05,7.78E-06,2.63E-05,8.71E-05,7.48E-05,6.68E-05,-1.32E-07,1.70E-06,-8.49E-06,-2.99E-07,1.24E-05,-5.38E-05,-1.42E-06,-3.22E-05,-2.66E-05,-2.34E-05
2310.786,3.17E-05,-2.71E-06,1.68E-05,7.95E-05,7.21E-05,6.99E-05,1.42E-05,1.27E-05,-3.29E-06,1.40E-05,1.66E-05,-3.52E-05,7.52E-06,-2.30E-05,-1.79E-05,-1.38E-05
2311.268,2.56E-05,-1.32E-05,8.85E-06,7.41E-05,7.28E-05,7.29E-05,2.96E-05,2.60E-05,6.45E-06,3.09E-05,2.18E-05,-1.26E-05,1.85E-05,-9.06E-06,-5.83E-06,-2.81E-06
2311.75,2.04E-05,-2.22E-05,3.16E-06,7.01E-05,7.25E-05,7.06E-05,3.69E-05,3.16E-05,1.04E-05,3.91E-05,1.86E-05,1.34E-06,1.96E-05,-2.13E-06,-2.04E-06,-2.56E-06
2312.232,1.64E-05,-2.81E-05,3.04E-08,6.65E-05,6.91E-05,6.08E-05,3.13E-05,2.38E-05,1.74E-06,3.25E-05,2.90E-06,-6.70E-07,4.35E-06,-9.58E-06,-1.32E-05,-1.96E-05
2312.714,1.38E-05,-2.95E-05,-5.12E-07,6.36E-05,6.31E-05,4.69E-05,1.55E-05,5.03E-06,-1.72E-05,1.45E-05,-2.09E-05,-1.59E-05,-2.35E-05,-2.87E-05,-3.59E-05,-4.93E-05
2313.196,1.25E-05,-2.61E-05,9.69E-07,6.19E-05,5.68E-05,3.48E-05,-2.29E-06,-1.62E-05,-3.79E-05,-5.38E-06,-4.25E-05,-3.37E-05,-5.29E-05,-4.99E-05,-5.93E-05,-7.98E-05
2313.678,1.23E-05,-1.81E-05,3.88E-06,6.24E-05,5.39E-05,3.11E-05,-1.23E-05,-2.95E-05,-4.93E-05,-1.53E-05,-5.04E-05,-4.11E-05,-7.01E-05,-6.06E-05,-7.07E-05,-9.67E-05
2314.161,1.32E-05,-6.97E-06,7.42E-06,6.49E-05,5.57E-05,3.78E-05,-9.51E-06,-2.92E-05,-4.56E-05,-9.24E-06,-4.03E-05,-3.11E-05,-6.77E-05,-5.47E-05,-6.39E-05,-9.22E-05
2314.643,1.46E-05,5.39E-06,1.10E-05,6.82E-05,6.06E-05,5.12E-05,4.23E-06,-1.74E-05,-2.88E-05,9.76E-06,-1.69E-05,-6.57E-06,-4.83E-05,-3.50E-05,-4.24E-05,-6.95E-05
2315.125,1.62E-05,1.68E-05,1.38E-05,7.02E-05,6.49E-05,6.35E-05,2.09E-05,-2.39E-06,-8.57E-06,3.12E-05,7.04E-06,2.09E-05,-2.31E-05,-1.31E-05,-1.87E-05,-4.09E-05
2315.607,1.75E-05,2.56E-05,1.53E-05,6.93E-05,6.50E-05,6.71E-05,3.19E-05,6.09E-06,4.23E-06,4.39E-05,1.86E-05,3.79E-05,-5.62E-06,-1.35E-06,-5.92E-06,-2.06E-05
2316.089,1.85E-05,3.05E-05,1.54E-05,6.51E-05,5.92E-05,5.86E-05,3.22E-05,2.93E-06,3.77E-06,4.18E-05,1.13E-05,3.67E-05,-3.72E-06,-6.56E-06,-1.09E-05,-1.69E-05
2316.571,1.90E-05,3.16E-05,1.41E-05,5.88E-05,4.92E-05,4.08E-05,2.40E-05,-9.43E-06,-7.85E-06,2.79E-05,-1.09E-05,1.91E-05,-1.62E-05,-2.58E-05,-3.05E-05,-2.81E-05
2317.053,1.93E-05,2.94E-05,1.23E-05,5.28E-05,3.90E-05,2.15E-05,1.52E-05,-2.23E-05,-2.13E-05,1.24E-05,-3.65E-05,-4.36E-06,-3.30E-05,-4.80E-05,-5.29E-05,-4.40E-05
2317.535,1.96E-05,2.51E-05,1.07E-05,4.93E-05,3.23E-05,8.59E-06,1.34E-05,-2.64E-05,-2.68E-05,5.88E-06,-5.26E-05,-2.15E-05,-4.30E-05,-6.10E-05,-6.54E-05,-5.23E-05
2318.018,2.06E-05,2.05E-05,1.07E-05,5.00E-05,3.17E-05,7.57E-06,2.31E-05,-1.62E-05,-1.79E-05,1.44E-05,-5.11E-05,-2.39E-05,-3.89E-05,-5.75E-05,-6.03E-05,-4.56E-05
2318.5,2.23E-05,1.67E-05,1.29E-05,5.43E-05,3.60E-05,1.74E-05,4.12E-05,5.35E-06,2.64E-06,3.44E-05,-3.44E-05,-1.28E-05,-2.31E-05,-4.05E-05,-4.05E-05,-2.60E-05
2318.982,2.49E-05,1.45E-05,1.76E-05,6.07E-05,4.18E-05,3.27E-05,6.01E-05,2.97E-05,2.60E-05,5.57E-05,-1.22E-05,3.29E-06,-4.99E-06,-2.02E-05,-1.69E-05,-3.71E-06
2319.464,2.79E-05,1.39E-05,2.41E-05,6.67E-05,4.52E-05,4.62E-05,7.05E-05,4.64E-05,4.14E-05,6.67E-05,3.46E-06,1.31E-05,3.95E-06,-8.91E-06,-2.23E-06,9.66E-06
2319.946,3.06E-05,1.46E-05,3.12E-05,7.10E-05,4.43E-05,5.35E-05,6.85E-05,4.97E-05,4.33E-05,6.19E-05,5.58E-06,1.08E-05,-2.09E-06,-1.29E-05,-3.55E-06,7.94E-06
2320.428,3.24E-05,1.54E-05,3.72E-05,7.32E-05,4.00E-05,5.48E-05,5.68E-05,4.14E-05,3.39E-05,4.41E-05,-4.16E-06,-1.72E-06,-2.03E-05,-2.94E-05,-1.82E-05,-5.75E-06
2320.91,3.29E-05,1.54E-05,4.05E-05,7.43E-05,3.52E-05,5.39E-05,4.34E-05,2.89E-05,2.13E-05,2.39E-05,-1.70E-05,-1.55E-05,-4.06E-05,-4.79E-05,-3.57E-05,-2.09E-05
2321.392,3.20E-05,1.39E-05,4.03E-05,7.54E-05,3.32E-05,5.56E-05,3.66E-05,2.11E-05,1.49E-05,1.18E-05,-2.30E-05,-2.07E-05,-5.23E-05,-5.74E-05,-4.45E-05,-2.67E-05
2321.875,2.98E-05,1.07E-05,3.66E-05,7.71E-05,3.50E-05,6.17E-05,4.07E-05,2.25E-05,1.96E-05,1.38E-05,-1.69E-05,-1.23E-05,-4.96E-05,-5.19E-05,-3.82E-05,-1.78E-05
2322.357,2.69E-05,6.01E-06,3.02E-05,7.93E-05,3.95E-05,7.07E-05,5.29E-05,3.11E-05,3.28E-05,2.72E-05,-1.53E-06,6.10E-06,-3.57E-05,-3.46E-05,-1.96E-05,1.64E-06
2322.839,2.36E-05,4.63E-07,2.31E-05,8.03E-05,4.35E-05,7.76E-05,6.54E-05,3.97E-05,4.63E-05,4.28E-05,1.39E-05,2.49E-05,-2.03E-05,-1.55E-05,1.54E-06,2.09E-05
2323.321,2.03E-05,-5.18E-06,1.65E-05,7.93E-05,4.39E-05,7.79E-05,6.95E-05,3.98E-05,5.13E-05,5.02E-05,1.97E-05,3.29E-05,-1.43E-05,-5.89E-06,1.39E-05,2.79E-05
2323.803,1.71E-05,-1.01E-05,1.23E-05,7.57E-05,3.95E-05,7.05E-05,6.15E-05,2.81E-05,4.41E-05,4.46E-05,1.15E-05,2.55E-05,-2.25E-05,-1.10E-05,1.20E-05,1.75E-05
2324.285,1.42E-05,-1.37E-05,1.11E-05,7.08E-05,3.26E-05,5.92E-05,4.42E-05,8.11E-06,2.89E-05,2.95E-05,-6.59E-06,6.35E-06,-4.08E-05,-2.72E-05,-5.38E-07,-5.35E-06
2324.767,1.14E-05,-1.59E-05,1.31E-05,6.63E-05,2.69E-05,5.06E-05,2.56E-05,-1.14E-05,1.51E-05,1.46E-05,-2.43E-05,-1.41E-05,-5.81E-05,-4.37E-05,-1.37E-05,-2.91E-05
2325.249,8.61E-06,-1.69E-05,1.74E-05,6.43E-05,2.60E-05,5.04E-05,1.51E-05,-2.13E-05,1.22E-05,1.00E-05,-3.12E-05,-2.44E-05,-6.30E-05,-4.92E-05,-1.69E-05,-4.12E-05
2325.731,6.08E-06,-1.72E-05,2.30E-05,6.56E-05,3.12E-05,6.05E-05,1.68E-05,-1.73E-05,2.39E-05,2.00E-05,-2.29E-05,-1.92E-05,-4.96E-05,-3.88E-05,-5.85E-06,-3.61E-05
2326.214,3.65E-06,-1.75E-05,2.85E-05,6.96E-05,4.08E-05,7.74E-05,2.83E-05,-2.67E-06,4.58E-05,4.00E-05,-3.67E-06,-1.74E-06,-2.20E-05,-1.65E-05,1.46E-05,-1.81E-05
2326.696,1.18E-06,-1.85E-05,3.25E-05,7.45E-05,5.08E-05,9.38E-05,4.23E-05,1.36E-05,6.73E-05,5.98E-05,1.58E-05,1.82E-05,8.94E-06,6.75E-06,3.30E-05,1.16E-06
2327.178,-1.42E-06,-2.09E-05,3.44E-05,7.83E-05,5.77E-05,1.03E-04,5.04E-05,2.24E-05,7.80E-05,6.85E-05,2.51E-05,3.02E-05,3.14E-05,1.96E-05,3.84E-05,9.06E-06
2327.66,-4.61E-06,-2.46E-05,3.39E-05,7.93E-05,5.92E-05,1.01E-04,4.82E-05,1.85E-05,7.27E-05,6.11E-05,1.90E-05,2.88E-05,3.86E-05,1.65E-05,2.60E-05,-5.67E-07
2328.142,-8.51E-06,-2.96E-05,3.11E-05,7.73E-05,5.63E-05,9.11E-05,3.75E-05,3.86E-06,5.46E-05,4.15E-05,1.46E-06,1.72E-05,3.23E-05,9.83E-07,3.83E-07,-2.46E-05
2328.624,-1.31E-05,-3.51E-05,2.69E-05,7.26E-05,5.20E-05,7.85E-05,2.56E-05,-1.38E-05,3.27E-05,1.97E-05,-1.73E-05,4.67E-06,2.14E-05,-1.66E-05,-2.64E-05,-5.23E-05
2329.106,-1.79E-05,-4.00E-05,2.20E-05,6.64E-05,4.90E-05,6.98E-05,2.00E-05,-2.57E-05,1.75E-05,6.97E-06,-2.65E-05,1.06E-06,1.59E-05,-2.55E-05,-4.23E-05,-7.15E-05
2329.588,-2.20E-05,-4.33E-05,1.76E-05,5.92E-05,4.87E-05,6.84E-05,2.49E-05,-2.75E-05,1.40E-05,8.49E-06,-2.10E-05,1.05E-05,2.07E-05,-2.06E-05,-4.16E-05,-7.59E-05
2330.071,-2.49E-05,-4.42E-05,1.43E-05,5.11E-05,4.99E-05,7.28E-05,3.81E-05,-2.09E-05,2.00E-05,2.14E-05,-4.01E-06,2.91E-05,3.23E-05,-5.80E-06,-2.79E-05,-6.82E-05
2330.552,-2.56E-05,-4.22E-05,1.24E-05,4.18E-05,5.03E-05,7.81E-05,5.24E-05,-1.28E-05,2.74E-05,3.66E-05,1.45E-05,4.67E-05,4.19E-05,8.64E-06,-1.19E-05,-5.76E-05
2331.035,-2.40E-05,-3.75E-05,1.19E-05,3.12E-05,4.77E-05,7.93E-05,6.12E-05,-9.93E-06,2.82E-05,4.49E-05,2.52E-05,5.37E-05,4.07E-05,1.30E-05,-4.07E-06,-5.39E-05
2331.517,-2.03E-05,-3.11E-05,1.23E-05,2.01E-05,4.26E-05,7.46E-05,6.05E-05,-1.52E-05,1.89E-05,4.22E-05,2.32E-05,4.61E-05,2.55E-05,3.21E-06,-9.26E-06,-6.10E-05
2331.999,-1.54E-05,-2.42E-05,1.33E-05,1.02E-05,3.74E-05,6.63E-05,5.25E-05,-2.54E-05,2.91E-06,3.23E-05,1.22E-05,2.83E-05,1.34E-06,-1.58E-05,-2.31E-05,-7.49E-05
2332.481,-1.04E-05,-1.81E-05,1.40E-05,3.32E-06,3.57E-05,5.90E-05,4.30E-05,-3.34E-05,-1.17E-05,2.39E-05,7.77E-07,1.01E-05,-2.18E-05,-3.44E-05,-3.57E-05,-8.60E-05
2332.963,-6.02E-06,-1.36E-05,1.47E-05,1.06E-06,4.01E-05,5.76E-05,3.83E-05,-3.17E-05,-1.64E-05,2.61E-05,-2.10E-06,1.79E-06,-3.32E-05,-4.17E-05,-3.66E-05,-8.50E-05
2333.445,-2.65E-06,-1.13E-05,1.54E-05,3.39E-06,5.06E-05,6.30E-05,4.08E-05,-1.82E-05,-8.48E-06,4.19E-05,7.15E-06,7.48E-06,-2.93E-05,-3.42E-05,-2.24E-05,-6.92E-05
2333.927,-1.12E-07,-1.09E-05,1.66E-05,9.01E-06,6.39E-05,7.21E-05,4.76E-05,3.12E-06,8.05E-06,6.65E-05,2.41E-05,2.27E-05,-1.46E-05,-1.68E-05,1.95E-06,-4.50E-05
2334.409,2.06E-06,-1.19E-05,1.87E-05,1.56E-05,7.53E-05,7.90E-05,5.22E-05,2.41E-05,2.44E-05,8.93E-05,3.94E-05,3.77E-05,4.09E-07,-4.49E-07,2.48E-05,-2.43E-05
2334.892,4.44E-06,-1.37E-05,2.19E-05,2.07E-05,8.04E-05,7.89E-05,4.90E-05,3.70E-05,3.21E-05,1.00E-04,4.43E-05,4.23E-05,5.41E-06,4.81E-06,3.52E-05,-1.84E-05
2335.374,7.41E-06,-1.59E-05,2.58E-05,2.30E-05,7.78E-05,7.09E-05,3.71E-05,3.90E-05,2.85E-05,9.63E-05,3.59E-05,3.27E-05,-3.33E-06,-4.58E-06,2.92E-05,-3.12E-05
2335.856,1.07E-05,-1.80E-05,2.98E-05,2.26E-05,6.95E-05,5.86E-05,2.10E-05,3.39E-05,1.77E-05,8.13E-05,1.92E-05,1.32E-05,-2.11E-05,-2.31E-05,1.15E-05,-5.66E-05
2336.338,1.40E-05,-1.96E-05,3.31E-05,2.03E-05,5.93E-05,4.83E-05,8.42E-06,2.94E-05,8.22E-06,6.53E-05,3.97E-06,-6.56E-06,-3.75E-05,-3.97E-05,-6.76E-06,-8.28E-05
2336.82,1.65E-05,-2.08E-05,3.50E-05,1.72E-05,5.10E-05,4.51E-05,6.03E-06,3.21E-05,7.63E-06,5.79E-05,-1.40E-06,-1.75E-05,-4.28E-05,-4.42E-05,-1.54E-05,-9.77E-05
2337.302,1.76E-05,-2.12E-05,3.52E-05,1.43E-05,4.66E-05,5.04E-05,1.51E-05,4.39E-05,1.80E-05,6.28E-05,5.68E-06,-1.62E-05,-3.28E-05,-3.32E-05,-1.01E-05,-9.62E-05
2337.784,1.74E-05,-2.03E-05,3.40E-05,1.17E-05,4.56E-05,6.05E-05,3.13E-05,6.03E-05,3.44E-05,7.59E-05,1.99E-05,-6.66E-06,-1.19E-05,-1.19E-05,4.34E-06,-8.23E-05
2338.266,1.61E-05,-1.80E-05,3.19E-05,8.92E-06,4.57E-05,6.87E-05,4.58E-05,7.26E-05,4.76E-05,8.74E-05,3.12E-05,1.86E-06,9.88E-06,7.98E-06,1.71E-05,-6.65E-05
2338.749,1.43E-05,-1.41E-05,2.97E-05,5.77E-06,4.47E-05,6.92E-05,5.07E-05,7.31E-05,4.91E-05,8.79E-05,3.03E-05,6.11E-07,2.23E-05,1.55E-05,1.78E-05,-5.95E-05
2339.231,1.26E-05,-8.80E-06,2.78E-05,2.62E-06,4.23E-05,6.04E-05,4.32E-05,5.96E-05,3.74E-05,7.39E-05,1.54E-05,-1.25E-05,2.17E-05,6.89E-06,3.23E-06,-6.52E-05
2339.713,1.13E-05,-2.93E-06,2.66E-05,4.30E-07,4.04E-05,4.56E-05,2.71E-05,3.71E-05,1.79E-05,5.00E-05,-7.55E-06,-3.18E-05,1.20E-05,-1.26E-05,-2.11E-05,-7.92E-05
2340.195,1.04E-05,2.73E-06,2.57E-05,3.02E-07,4.11E-05,3.12E-05,1.02E-05,1.48E-05,6.61E-07,2.63E-05,-2.76E-05,-4.68E-05,3.07E-06,-3.18E-05,-4.39E-05,-9.07E-05
2340.677,1.01E-05,7.63E-06,2.53E-05,2.63E-06,4.64E-05,2.29E-05,-9.09E-08,1.00E-06,-5.89E-06,1.19E-05,-3.54E-05,-4.90E-05,3.37E-06,-4.01E-05,-5.50E-05,-9.02E-05
2341.159,1.02E-05,1.10E-05,2.47E-05,6.62E-06,5.51E-05,2.27E-05,-5.88E-07,-1.04E-06,4.13E-07,1.03E-05,-2.85E-05,-3.62E-05,1.56E-05,-3.37E-05,-5.08E-05,-7.43E-05
2341.641,1.09E-05,1.33E-05,2.43E-05,1.08E-05,6.39E-05,2.79E-05,5.97E-06,5.02E-06,1.39E-05,1.76E-05,-1.28E-05,-1.48E-05,3.46E-05,-1.77E-05,-3.67E-05,-4.87E-05
2342.123,1.26E-05,1.45E-05,2.41E-05,1.32E-05,6.88E-05,3.28E-05,1.30E-05,1.13E-05,2.47E-05,2.50E-05,7.29E-07,4.10E-06,5.02E-05,-2.35E-06,-2.37E-05,-2.45E-05
2342.605,1.58E-05,1.55E-05,2.41E-05,1.30E-05,6.71E-05,3.22E-05,1.41E-05,1.01E-05,2.41E-05,2.39E-05,2.15E-06,1.04E-05,5.25E-05,1.25E-06,-2.25E-05,-1.26E-05
2343.088,2.08E-05,1.62E-05,2.45E-05,9.89E-06,5.86E-05,2.43E-05,7.00E-06,-1.46E-06,9.27E-06,1.15E-05,-1.15E-05,7.68E-07,3.84E-05,-1.09E-05,-3.67E-05,-1.73E-05
2343.57,2.72E-05,1.68E-05,2.48E-05,5.71E-06,4.66E-05,1.22E-05,-5.15E-06,-2.00E-05,-1.43E-05,-7.71E-06,-3.48E-05,-1.92E-05,1.23E-05,-3.46E-05,-6.15E-05,-3.39E-05
2344.052,3.42E-05,1.67E-05,2.45E-05,2.17E-06,3.53E-05,8.54E-07,-1.61E-05,-3.80E-05,-3.66E-05,-2.44E-05,-5.67E-05,-3.88E-05,-1.57E-05,-5.95E-05,-8.60E-05,-5.21E-05
2344.534,4.06E-05,1.55E-05,2.29E-05,6.76E-07,2.83E-05,-4.93E-06,-2.03E-05,-4.90E-05,-4.86E-05,-3.06E-05,-6.75E-05,-4.83E-05,-3.66E-05,-7.61E-05,-1.01E-04,-6.21E-05
2345.016,4.49E-05,1.26E-05,1.98E-05,1.41E-06,2.64E-05,-4.52E-06,-1.69E-05,-5.09E-05,-4.73E-05,-2.47E-05,-6.38E-05,-4.47E-05,-4.72E-05,-8.09E-05,-1.02E-04,-6.05E-05
2345.498,4.66E-05,8.46E-06,1.57E-05,3.51E-06,2.72E-05,-1.42E-06,-1.03E-05,-4.78E-05,-3.74E-05,-1.21E-05,-5.08E-05,-3.33E-05,-5.15E-05,-7.83E-05,-9.50E-05,-5.20E-05
2345.98,4.56E-05,3.47E-06,1.13E-05,5.27E-06,2.72E-05,-1.14E-06,-7.60E-06,-4.72E-05,-2.82E-05,-3.05E-06,-3.86E-05,-2.46E-05,-5.79E-05,-7.73E-05,-8.99E-05,-4.65E-05
2346.462,4.26E-05,-1.27E-06,7.42E-06,5.68E-06,2.34E-05,-8.12E-06,-1.42E-05,-5.50E-05,-2.82E-05,-6.06E-06,-3.67E-05,-2.79E-05,-7.33E-05,-8.61E-05,-9.54E-05,-5.29E-05
2346.945,3.89E-05,-4.53E-06,5.08E-06,4.78E-06,1.55E-05,-2.26E-05,-3.08E-05,-7.21E-05,-3.99E-05,-2.34E-05,-4.82E-05,-4.59E-05,-9.86E-05,-1.07E-04,-1.14E-04,-7.37E-05
2347.427,3.59E-05,-5.63E-06,4.71E-06,3.63E-06,5.41E-06,-4.00E-05,-5.21E-05,-9.33E-05,-5.86E-05,-4.97E-05,-6.83E-05,-7.29E-05,-1.27E-04,-1.33E-04,-1.38E-04,-1.03E-04
2347.909,3.46E-05,-4.08E-06,6.12E-06,3.93E-06,-3.16E-06,-5.35E-05,-7.02E-05,-1.10E-04,-7.50E-05,-7.45E-05,-8.72E-05,-9.80E-05,-1.49E-04,-1.55E-04,-1.58E-04,-1.30E-04
2348.391,3.49E-05,-7.58E-08,8.50E-06,6.86E-06,-7.44E-06,-5.72E-05,-7.79E-05,-1.15E-04,-8.07E-05,-8.78E-05,-9.55E-05,-1.11E-04,-1.55E-04,-1.63E-04,-1.63E-04,-1.44E-04
2348.873,3.64E-05,5.99E-06,1.12E-05,1.23E-05,-6.77E-06,-4.93E-05,-7.34E-05,-1.06E-04,-7.32E-05,-8.63E-05,-8.97E-05,-1.07E-04,-1.43E-04,-1.54E-04,-1.50E-04,-1.43E-04
